3239.22369766 4494.27797555
1283.10047546 3934.92958646
544.038466906 4243.66881411
229.738848836 4548.70304124
96.0349444545 4839.94295591
39.9276557452 5102.51080698
29.3199425385 5549.32405879
67.7430425134 6460.22663803
164.99827773 9993.14759735
162.176432854 12515.0756518
160.762647441 13707.929262
166.488225886 12009.1468858
171.611268337 11782.2821381
256.72378925 10641.3591652
242.074344541 8738.96747037
145.101758682 5755.63844015
100.307678146 5008.85562481
264.377332622 4610.38076341
407.83913672 4451.64024946
338.717964476 4523.48485509
231.692757818 4668.52567554
128.995677549 4913.47559713
114.820421465 5037.56863357
122.920767844 5061.52099183
128.581395315 5063.08345621
141.179869378 5020.93034968
168.136603557 4849.4473026
347.946950433 4535.65301704
921.446366197 4159.28771418
1762.38929924 3914.62791787
2358.85156672 3808.37824364
2776.01792636 3750.45654886
3083.21304816 3713.43097353
3320.76856772 3687.24191396
3515.69109804 3667.16574813
3678.6125222 3651.45699991
3816.87850999 3638.65510886
3951.43453589 3626.5944331
4083.73768288 3615.24109744
4196.90802891 3605.72464334
4098.02772818 3613.8614359
4864.33987924 3555.11674989
5370.55583689 3521.66491851
5164.8668665 3534.46577395
3599.69041549 3659.18880305
4750.83581836 3563.04521807
3223.26812471 3698.34060511
5065.65438559 3541.28705845
5628.83555009 3505.63349417
5865.95366332 3491.69160993
5543.83022904 3510.56420756
3671.72093824 3651.73149782
5097.19830613 3538.7220058
3354.31405485 3684.10569052
5275.71951871 3527.45808033
5898.32418831 3489.81058423
6223.44301526 3471.71616114
6393.99902797 3462.58002529
6243.54064558 3470.3312576
4814.33447222 3558.94716141
6965.1687284 3433.77440943
