218.556377781 4998.88605874
98.7546639783 4444.79576991
36.7567904286 4618.55332976
13.2706704771 4740.99747996
4.67453956398 4789.57871343
1.54740011795 4719.34871554
0.473228915194 4498.55914361
0.372095297373 5069.37819012
0.335868550051 5537.36555064
0.311547468768 5425.83360054
0.46937681764 5682.17237374
1.35895530546 5952.13509415
2.20267362212 5563.4450079
3.69870549749 5181.42562935
6.90633827066 5085.9981379
10.6777318206 5032.51603682
15.050157805 4986.12947797
20.0525402513 4943.80420811
25.6364550894 4905.0119116
31.7964861357 4869.376857
38.6586324954 4835.88827841
45.9220981546 4805.4805876
53.7665346279 4776.654514
61.7336899671 4751.03353428
68.9753289851 4730.71663574
72.6089391658 4722.93656116
79.7340939903 4705.57823329
90.1147079361 4681.29594515
100.852434555 4658.5283078
111.962057955 4637.38222934
123.515454586 4617.03520516
135.518135078 4597.53645954
147.961987119 4578.62841159
160.7691397 4560.51949124
173.976879819 4542.89717082
187.523323877 4526.0696801
201.485404982 4509.5585693
215.781653038 4493.70429453
230.392102201 4478.12917785
245.409606217 4462.94975174
260.678907275 4447.93152336
276.326159883 4433.37635514
292.256259093 4419.20242557
308.459334276 4405.28786522
324.983105831 4391.58439784
341.743732606 4378.16808549
358.783822603 4364.77368544
376.050315602 4352.14176368
393.608551164 4339.38650241
411.428204599 4327.30512776
429.421358976 4315.00779931
447.656102514 4303.38592099
466.139651744 4292.04041538
484.808795517 4280.38109273
503.686886342 4269.38361753
522.738004249 4258.53865417
541.950800984 4247.67456063
561.362866039 4237.32622431
580.91560126 4226.99761632
600.706884356 4217.18123626
620.599835791 4207.04808426
640.612276606 4197.59676157
660.817505751 4188.21590457
