                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    1400                                     1255                  4.0000000000000002E-001                  4.0000000000000001E-003                  1.7187700123321777E+011                  1.6631503204388013E+006                  4.8600921269007513E+003                  4.6234004050866337E+000                  3.0370405203626309E+000                  1.6911196950751727E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9587919435429373E-001                  4.9805529772950176E-006                  1.0599900952953641E-003                  1.5209327432211717E-003                  0.0000000000000000E+000                  3.9289419410598209E-001                 -7.1088804915011911E-012                  1.4795280805393787E-001                  9.9241841076181682E-004                  2.4237880301916512E-001                  1.3327126109631193E-004                  4.1785624829860859E-004                  4.9023895228645026E-004                  0.0000000000000000E+000                  1.9137955041247934E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9289418568481571E-001                  3.0330934551077249E+000                  3.9289418105166068E-001                  3.0312686291077897E+000                  8.4541830203901583E+004                  2.5805879694961209E+005                  8.4979486888854039E+008                  4.6117537351748483E+000                  4.6117537351748474E+000                  3.7801516300895033E-025                  3.1889563229145107E-001                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                     pgas                                     prad                                    gradr                                    gradT                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                        x                                        y                                      c12                                      n14                                      o16                                      o18                                     ne22                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv 
                 3.9289419410598209E-001                  3.0370405203626309E+000                  4.6234004050866337E+000                  2.5269746420279153E+004                 -7.1081242523248376E+000                  3.6866453746657171E+000                  2.0824178584590957E+012                  1.9932674722502998E+001                  1.7365005298481086E+008                  1.6389188514026665E+000                  3.8728366139298759E-001                  1.2458822156728204E+000                  8.8694670718591176E-006                  2.5268339358299090E+004                  1.4070619800633912E+000                  1.2500420887728844E-001                  1.2500420887728844E-001                  0.0000000000000000E+000                  3.0802769332675523E-002                  7.3796993692565545E-035                  7.3796993692565545E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4414484057364447E-035                  0.0000000000000000E+000                 -8.1622312815071414E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847063E-004                  1.8671363537745703E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962448194957E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419410578558E-001                  3.0370403920861566E+000                  4.6234004050874633E+000                  2.5271080646890638E+004                 -7.1081042751425052E+000                  3.6866482116062729E+000                  2.0824221067234465E+012                  1.9932613602734961E+001                  1.7364987166065681E+008                  1.6389196676308311E+000                  3.8728402260124190E-001                  1.2458822052343710E+000                  8.8702644907285823E-006                  2.5269673548144707E+004                  1.4070987459309154E+000                  1.2500763135325257E-001                  1.2500763135325257E-001                  0.0000000000000000E+000                  3.0804688686045571E-002                  7.3800389738527871E-035                  7.3800389738527871E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4415147394011815E-035                  0.0000000000000000E+000                 -8.1615685637842841E+000                  7.4544283530834987E-001                  2.5055716714401749E-001                  6.8006696430612324E-004                  2.0084075138847066E-004                  1.8671363537745703E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962448194957E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419410534360E-001                  3.0370401034773225E+000                  4.6234004050893311E+000                  2.5273494152208710E+004                 -7.1080678603921985E+000                  3.6866534492892193E+000                  2.0824304744101453E+012                  1.9932556715853032E+001                  1.7364951258275920E+008                  1.6389210665994731E+000                  3.8728464450317546E-001                  1.2458822112819186E+000                  8.8717243295892281E-006                  2.5272086985581514E+004                  1.4071666271974863E+000                  1.2502284980151876E-001                  1.2502284980151876E-001                  0.0000000000000000E+000                  3.0808172575658665E-002                  7.3806580511464655E-035                  7.3806580511464655E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4416356613972342E-035                  0.0000000000000000E+000                 -8.1602667289653912E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847068E-004                  1.8671363537745703E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962448194957E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419410460691E-001                  3.0370396225027987E+000                  4.6234004050924442E+000                  2.5277030375509887E+004                 -7.1080147162233329E+000                  3.6866610881850503E+000                  2.0824375202534514E+012                  1.9932492022114506E+001                  1.7364901725645965E+008                  1.6389229270498793E+000                  3.8728553048970438E-001                  1.2458821519311876E+000                  8.8738431973415300E-006                  2.5275623109875422E+004                  1.4072656344644765E+000                  1.2504796282669653E-001                  1.2504796282669653E-001                  0.0000000000000000E+000                  3.0813263821877435E-002                  7.3815616339666748E-035                  7.3815616339666748E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4418121547678271E-035                  0.0000000000000000E+000                 -8.1583651758087772E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847066E-004                  1.8671363537745703E-003                  4.2130303430118269E-006                  1.2378550960342020E-003                 -1.9999962448194957E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419410362475E-001                  3.0370389812816834E+000                  4.6234004050965929E+000                  2.5283169754001348E+004                 -7.1079224169148780E+000                  3.6866741848294535E+000                  2.0824539832744150E+012                  1.9932375667336355E+001                  1.7364817209162760E+008                  1.6389262022044859E+000                  3.8728704581943524E-001                  1.2458821282073989E+000                  8.8774872861154921E-006                  2.5281762318605859E+004                  1.4074353954906123E+000                  1.2508159120935944E-001                  1.2508159120935944E-001                  0.0000000000000000E+000                  3.0821951328522633E-002                  7.3831312143385066E-035                  7.3831312143385066E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4421187348887027E-035                  0.0000000000000000E+000                 -8.1550769923604474E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847066E-004                  1.8671363537745703E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962448194957E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419410166021E-001                  3.0370376991111558E+000                  4.6234004051048876E+000                  2.5297405641862242E+004                 -7.1077089141601864E+000                  3.6867047500957288E+000                  2.0824863947055957E+012                  1.9932064035051795E+001                  1.7364617137166256E+008                  1.6389338329788312E+000                  3.8729060690935618E-001                  1.2458817820482331E+000                  8.8859963935188001E-006                  2.5295997810194680E+004                  1.4078316675614591E+000                  1.2514896437351011E-001                  1.2514896437351011E-001                  0.0000000000000000E+000                  3.0842305074802099E-002                  7.3867631788121941E-035                  7.3867631788121941E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4428281525950795E-035                  0.0000000000000000E+000                 -8.1474337495051383E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847066E-004                  1.8671363537745703E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962544024278E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419409674908E-001                  3.0370344952555235E+000                  4.6234004051256061E+000                  2.5322817200683556E+004                 -7.1073280417017539E+000                  3.6867593608520099E+000                  2.0825505167001958E+012                  1.9931501178833969E+001                  1.7364255696230412E+008                  1.6389477762755005E+000                  3.8729710806433892E-001                  1.2458812610389303E+000                  8.9013868202427495E-006                  2.5321408660721565E+004                  1.4085399619921957E+000                  1.2531758692752745E-001                  1.2531758692752745E-001                  0.0000000000000000E+000                  3.0878823128331435E-002                  7.3932467615159488E-035                  7.3932467615159488E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4440945659656190E-035                  0.0000000000000000E+000                 -8.1338091646205335E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847066E-004                  1.8671363537745701E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962643079904E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419408938231E-001                  3.0370296936721992E+000                  4.6234004051566311E+000                  2.5363373662310638E+004                 -7.1067197044755241E+000                  3.6868468084394919E+000                  2.0826525166148105E+012                  1.9930629249415158E+001                  1.7363684398800132E+008                  1.6389695956295445E+000                  3.8730737633119117E-001                  1.2458804794736489E+000                  8.9261049609766122E-006                  2.5361963987422521E+004                  1.4096748881153420E+000                  1.2557054023777928E-001                  1.2557054023777928E-001                  0.0000000000000000E+000                  3.0937124577060271E-002                  7.4036142796758754E-035                  7.4036142796758754E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4461196135692283E-035                  0.0000000000000000E+000                 -8.1120943894566597E+000                  7.4544283530834987E-001                  2.5055716714401755E-001                  6.8006696430612324E-004                  2.0084075138847068E-004                  1.8671363537745701E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999962211848000E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
                 3.9289419407710435E-001                  3.0370217022015122E+000                  4.6234004052082014E+000                  2.5444644659840382E+004                 -7.1055063226201920E+000                  3.6870219331732876E+000                  2.0828512858803760E+012                  1.9928869823335184E+001                  1.7362530375864044E+008                  1.6390139332604643E+000                  3.8732809234465149E-001                  1.2458789601290918E+000                  8.9766129878242388E-006                  2.5443232709370590E+004                  1.4119504697915275E+000                  1.2599227155640128E-001                  1.2599227155640128E-001                  0.0000000000000000E+000                  3.1054126106578199E-002                  7.4243366497212331E-035                  7.4243366497212331E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4501672347215745E-035                  0.0000000000000000E+000                 -8.0687545580430662E+000                  7.4544283530834976E-001                  2.5055716714401749E-001                  6.8006696430612324E-004                  2.0084075138847066E-004                  1.8671363537745705E-003                  4.2130303430118269E-006                  1.2378550960342022E-003                 -1.9999960881285080E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001 
