54.2881864268 4619.50219329
24.2844542742 4043.73829466
8.57933022173 4151.55298637
2.76926341428 4124.09026391
0.799294784626 3937.14128498
0.258872937305 3833.08799804
0.102032832934 3889.57148908
0.0425426163924 3952.85277153
0.0276503861919 3992.81267557
0.035215148692 4012.38308658
0.0375275149555 4025.58125539
0.157254541802 4447.94131364
0.357527337559 4640.32163449
1.02493927478 4800.43608817
1.9523850578 4865.1895769
3.1394829433 4873.95104651
4.62340040509 4860.10189566
6.4328567469 4835.71901969
8.55894042762 4806.33640769
11.032438096 4774.77063907
13.7498221427 4743.88182108
16.7820853688 4713.85763836
20.4425309982 4680.46960646
24.4723098886 4648.08098391
28.8659400852 4617.26152796
33.6701318652 4587.43762846
38.8352755457 4558.82162731
44.3187544175 4532.49272591
50.1772514566 4507.44646658
56.3625943041 4483.76987323
62.892314631 4461.5322132
69.7153181103 4440.85843722
76.8623870818 4421.48270804
84.2830387247 4404.56337626
91.9745031252 4388.99725793
99.9317148768 4375.47641961
108.117478733 4363.97614229
116.506900013 4355.32794533
124.980892138 4349.65538542
133.421429364 4347.2419818
141.843025392 4348.52458136
150.354198532 4354.36101685
158.669591278 4365.56670013
166.887707881 4384.06250766
174.811068529 4412.47063839
182.309703279 4454.26330424
189.141259427 4518.21812168
194.798953593 4626.25557587
197.618042329 4835.1074139
197.622291605 6166.79963429
195.05140059 11447.0684303
179.021678915 22436.6133471
135.84160352 36110.3984127
