2372.19458445 5145.0657332
640.518754006 4101.68204912
270.405119003 4393.25562097
110.873972619 4670.34270703
44.6693436266 4913.26461303
17.5186385518 5102.4161896
7.72012325145 5311.97910306
18.2653392436 6043.98769935
33.7031172627 7802.90698178
31.4678933326 10506.529232
29.6888487746 11000.9259289
35.3641642806 9898.07458489
37.0078834819 9594.30006743
54.5472182224 8741.07128353
54.6123614778 8021.62422487
40.2602607173 5885.43205189
25.6366864848 5220.84325233
64.3411179562 4945.14052264
111.677670197 4785.97475707
148.153002255 4698.02675388
172.842944383 4649.61133543
199.122118573 4603.67317994
210.135990448 4586.12476224
167.109173312 4663.20320644
144.611506408 4711.74621422
169.155152667 4661.95676697
191.576949715 4621.31656265
213.368017986 4586.14545989
234.459515328 4554.72599271
255.350575327 4526.33006815
276.362252625 4499.84408824
297.064072675 4475.57235668
317.710326698 4452.64996217
338.389931641 4431.12832111
359.060556333 4410.99377118
379.781827169 4391.42979706
400.335927001 4373.28452628
407.84119483 4366.81301685
404.651067527 4369.55602186
354.748142222 4417.65016404
177.63590869 4658.50523659
88.2493094077 4885.77292683
42.5223394865 5120.41769497
40.6671716952 5133.21108017
46.0569855825 5104.42618059
50.0479413382 5107.87688288
50.7801662867 5108.2194187
58.1489066478 5079.2834873
85.079668005 4935.34842311
105.674695953 4869.40643489
161.610983054 4726.7528361
429.20418801 4380.36422611
675.623831234 4213.90927373
851.672520833 4127.51070266
989.352237113 4071.66125368
1101.87847581 4031.53314464
1197.97244675 4000.06394112
1284.61496654 3974.39615579
1354.87894888 3955.12456391
1444.6137563 3931.68899512
1640.25877705 3884.8754377
1160.35019889 4014.32581393
1921.27776577 3826.85042713
1014.74796472 4064.00558711
1287.50172152 3974.14560012
1275.15588119 3978.28293933
