3.000000000000999775e+06 1.338555773559084674e+25 1.570552348831416853e+07 6.600356901927502270e+22 2.475236938476185600e+16
3.100000000000999775e+06 1.476897156152806117e+25 1.570522021435378119e+07 7.281719598893721924e+22 2.475117522094390400e+16
3.200000000000999775e+06 1.624453656155644387e+25 1.570490700250979327e+07 8.008334902654556491e+22 2.474994196221655200e+16
3.300000000000999775e+06 1.781521967108278967e+25 1.570458385331643187e+07 8.781642268649234996e+22 2.474866961418876400e+16
3.400000000000999775e+06 1.948398728452118077e+25 1.570425076732489467e+07 9.603079227807292929e+22 2.474735818264720800e+16
3.500000000000999775e+06 2.125380523842697654e+25 1.570390774510333873e+07 1.047408132787165934e+23 2.474600767355620400e+16
3.600000000000999775e+06 2.312763879463447775e+25 1.570355478723688424e+07 1.139608207485581488e+23 2.474461809305766000e+16
3.700000000000999775e+06 2.510845262339840036e+25 1.570319189432760328e+07 1.237051287463890885e+23 2.474318944747102800e+16
3.800000000000999775e+06 2.719921078653924920e+25 1.570281906699451804e+07 1.339880297470273268e+23 2.474172174329323600e+16
3.900000000000999775e+06 2.940287672059274393e+25 1.570243630587359145e+07 1.448237940601442030e+23 2.474021498719863200e+16
4.000000000000999775e+06 3.172241321996335525e+25 1.570204361161773652e+07 1.562266692505871738e+23 2.473866918603893600e+16
4.100000000000999775e+06 3.416078242008208462e+25 1.570164098489680327e+07 1.682108795602367991e+23 2.473708434684319200e+16
4.200000000001000240e+06 3.672094578056863765e+25 1.570122842639757693e+07 1.807906253314360544e+23 2.473546047681769600e+16
4.300000000001000240e+06 3.940586406839803421e+25 1.570080593682377599e+07 1.939800824320302063e+23 2.473379758334594000e+16
4.400000000001000240e+06 4.221849734107178844e+25 1.570037351689605229e+07 2.077934016820552506e+23 2.473209567398857200e+16
4.500000000001000240e+06 4.516180492979383032e+25 1.569993116735198349e+07 2.222447082821125606e+23 2.473035475648330000e+16
4.600000000001000240e+06 4.823874542265119902e+25 1.569947888894607313e+07 2.373481012434669928e+23 2.472857483874488800e+16
4.700000000001000240e+06 5.145227664779963246e+25 1.569901668244974501e+07 2.531176528199062976e+23 2.472675592886504400e+16
4.800000000001000240e+06 5.480535565665424218e+25 1.569854454865134507e+07 2.695674079413991144e+23 2.472489803511237600e+16
4.900000000001000240e+06 5.830093870708522178e+25 1.569806248835613206e+07 2.867113836495880596e+23 2.472300116593234000e+16
5.000000000001000240e+06 6.194198124661894143e+25 1.569757050238628313e+07 3.045635685351551507e+23 2.472106532994716000e+16
5.100000000001000240e+06 6.573143789564427349e+25 1.569706859158088639e+07 3.231379221770961431e+23 2.471909053595576800e+16
5.200000000001000240e+06 6.967226243062444156e+25 1.569655675679593347e+07 3.424483745839397481e+23 2.471707679293374400e+16
5.300000000001000240e+06 7.376740776731447011e+25 1.569603499890432134e+07 3.625088256369494820e+23 2.471502411003324000e+16
5.400000000001000240e+06 7.801982594398431208e+25 1.569550331879585609e+07 3.833331445353414656e+23 2.471293249658291200e+16
5.500000000001000240e+06 8.243246810464772315e+25 1.569496171737723798e+07 4.049351692435571637e+23 2.471080196208784000e+16
5.600000000001000240e+06 8.700828448229715757e+25 1.569441019557206146e+07 4.273287059406244188e+23 2.470863251622948000e+16
5.700000000001000240e+06 9.175022438214455660e+25 1.569384875432082452e+07 4.505275284716427485e+23 2.470642416886558000e+16
5.800000000001000240e+06 9.666123616486837336e+25 1.569327739458090067e+07 4.745453778014287430e+23 2.470417693003010800e+16
5.900000000001000240e+06 1.017442672298668253e+26 1.569269611732656322e+07 4.993959614703555869e+23 2.470189080993314800e+16
6.000000000001000240e+06 1.070022639985174174e+26 1.569210492354896665e+07 5.250929530524223406e+23 2.469956581896087200e+16
6.100000000001000240e+06 1.124381718974430795e+26 1.569150381425614469e+07 5.516499916155866684e+23 2.469720196767543200e+16
6.200000000001000240e+06 1.180549353417847463e+26 1.569089279047300667e+07 5.790806811843958449e+23 2.469479926681488400e+16
6.300000000001000240e+06 1.238554977184806712e+26 1.569027185324134119e+07 6.073985902049498612e+23 2.469235772729311200e+16
6.400000000001000240e+06 1.298428013695525105e+26 1.568964100361980498e+07 6.366172510122302526e+23 2.468987736019974800e+16
6.500000000001000240e+06 1.360197875753984323e+26 1.568900024268392287e+07 6.667501592998286721e+23 2.468735817680007600e+16
6.600000000001000240e+06 1.423893965380930126e+26 1.568834957152608596e+07 6.978107735921084963e+23 2.468480018853497200e+16
6.700000000001000240e+06 1.489545673646945188e+26 1.568768899125554599e+07 7.298125147188314065e+23 2.468220340702078800e+16
6.800000000001000240e+06 1.557182380505593049e+26 1.568701850299840979e+07 7.627687652922837749e+23 2.467956784404928400e+16
6.900000000001000240e+06 1.626833454626634402e+26 1.568633810789763555e+07 7.966928691869330556e+23 2.467689351158755200e+16
7.000000000001000240e+06 1.698528253229319997e+26 1.568564780711304024e+07 8.315981310216486728e+23 2.467418042177789600e+16
7.100000000001000240e+06 1.772296121915758109e+26 1.568494760182128288e+07 8.674978156445184127e+23 2.467142858693775600e+16
7.200000000001000240e+06 1.848166394504358971e+26 1.568423749321586452e+07 9.044051476202910520e+23 2.466863801955962000e+16
7.300000000001000240e+06 1.926168392863357714e+26 1.568351748250712641e+07 9.423333107204797204e+23 2.466580873231092400e+16
7.400000000001000240e+06 2.006331426744413597e+26 1.568278757092224434e+07 9.812954474161532400e+23 2.466294073803396000e+16
7.500000000001000240e+06 2.088684793616293750e+26 1.568204775970522314e+07 1.021304658373449938e+24 2.466003404974578000e+16
7.600000000001000240e+06 2.173257778498634232e+26 1.568129805011689663e+07 1.062374001951842387e+24 2.465708868063810000e+16
7.700000000001000240e+06 2.260079653795785615e+26 1.568053844343492761e+07 1.104516493705184744e+24 2.465410464407720000e+16
7.800000000001000240e+06 2.349179679130739312e+26 1.567976894095378928e+07 1.147745105885572087e+24 2.465108195360381200e+16
7.900000000001000240e+06 2.440587101179141862e+26 1.567898954398477636e+07 1.192072766950041950e+24 2.464802062293305200e+16
8.000000000001000240e+06 2.534331153503392374e+26 1.567820025385599397e+07 1.237512361070147033e+24 2.464492066595427600e+16
8.100000000001000240e+06 2.630441056386825864e+26 1.567740107191235200e+07 1.284076727644429578e+24 2.464178209673100800e+16
8.200000000001000240e+06 2.728946016667987988e+26 1.567659199951556325e+07 1.331778660813824906e+24 2.463860492950081200e+16
8.300000000001000240e+06 2.829875227574994650e+26 1.567577303804414161e+07 1.380630908980023379e+24 2.463538917867521200e+16
8.400000000001000240e+06 2.933257868559982313e+26 1.567494418889339641e+07 1.430646174326820318e+24 2.463213485883956000e+16
8.500000000001000240e+06 3.039123105133651429e+26 1.567410545347541943e+07 1.481837112344480059e+24 2.462884198475293600e+16
8.600000000001000240e+06 3.147500088699899201e+26 1.567325683321909420e+07 1.534216331357141634e+24 2.462551057134804000e+16
8.700000000001000240e+06 3.258417956390548559e+26 1.567239832957008295e+07 1.587796392053297243e+24 2.462214063373107600e+16
8.800000000001000240e+06 3.371905830900168865e+26 1.567152994399082288e+07 1.642589807019365788e+24 2.461873218718164400e+16
8.900000000001000240e+06 3.487992820320989402e+26 1.567065167796052434e+07 1.698609040276392065e+24 2.461528524715262400e+16
9.000000000001000240e+06 3.606708017977918683e+26 1.566976353297516704e+07 1.755866506819895508e+24 2.461179982927006000e+16
9.100000000001000240e+06 3.728080502263650002e+26 1.566886551054749079e+07 1.814374572162897215e+24 2.460827594933304400e+16
9.200000000001000240e+06 3.852139336473872134e+26 1.566795761220698990e+07 1.874145551882148330e+24 2.460471362331359200e+16
9.300000000001000240e+06 3.978913568642579669e+26 1.566703983949991688e+07 1.935191711167587975e+24 2.460111286735653600e+16
9.400000000001000240e+06 4.108432231377480246e+26 1.566611219398926571e+07 1.997525264375054883e+24 2.459747369777940000e+16
9.500000000001000240e+06 4.240724341695508990e+26 1.566517467725478299e+07 2.061158374582276101e+24 2.459379613107227200e+16
9.600000000001000240e+06 4.375818900858439837e+26 1.566422729089294560e+07 2.126103153148161195e+24 2.459008018389768800e+16
9.700000000001000240e+06 4.513744894208605441e+26 1.566327003651696257e+07 2.192371659275423185e+24 2.458632587309049600e+16
9.800000000001000240e+06 4.654531291004720165e+26 1.566230291575677693e+07 2.259975899576548746e+24 2.458253321565775600e+16
9.900000000001000240e+06 4.798207044257809573e+26 1.566132593025904521e+07 2.328927827643147204e+24 2.457870222877858400e+16
1.000000000000100024e+07 4.944801090567247825e+26 1.566033908168715425e+07 2.399239343618696050e+24 2.457483292980404000e+16
1.010000000000100024e+07 5.094342349956902958e+26 1.565934237172119319e+07 2.470922293774706587e+24 2.457092533625699200e+16
1.020000000000100024e+07 5.246859725711387990e+26 1.565833580205796286e+07 2.543988470090336018e+24 2.456697946583200000e+16
1.030000000000100024e+07 5.402382104212431601e+26 1.565731937441096269e+07 2.618449609835462896e+24 2.456299533639515600e+16
1.040000000000100024e+07 5.560938354775349143e+26 1.565629309051038884e+07 2.694317395157254106e+24 2.455897296598398000e+16
1.050000000000100024e+07 5.722557329485634597e+26 1.565525695210313238e+07 2.771603452670238960e+24 2.455491237280726000e+16
1.060000000000100024e+07 5.887267863035662480e+26 1.565421096095276996e+07 2.850319353049914557e+24 2.455081357524494000e+16
1.070000000000100024e+07 6.055098772561504512e+26 1.565315511883955263e+07 2.930476610629905773e+24 2.454667659184797200e+16
1.080000000000100024e+07 6.226078857479862425e+26 1.565208942756040767e+07 3.012086683002691675e+24 2.454250144133817200e+16
1.090000000000100024e+07 6.400236899325120335e+26 1.565101388892893307e+07 3.095160970623932198e+24 2.453828814260808800e+16
1.100000000000100024e+07 6.577601661586508450e+26 1.564992850477538817e+07 3.179710816420400980e+24 2.453403671472086800e+16
1.110000000000100024e+07 6.758201889545394583e+26 1.564883327694668807e+07 3.265747505401554427e+24 2.452974717691009200e+16
1.120000000000100024e+07 6.942066310112690442e+26 1.564772820730640553e+07 3.353282264274748278e+24 2.452541954857965600e+16
1.130000000000100024e+07 7.129223631666374042e+26 1.564661329773475416e+07 3.442326261064127973e+24 2.452105384930361600e+16
1.140000000000100024e+07 7.319702543889149565e+26 1.564548855012858473e+07 3.532890604733204647e+24 2.451665009882602800e+16
1.150000000000100024e+07 7.513531717606214419e+26 1.564435396640138514e+07 3.624986344811138214e+24 2.451220831706083200e+16
1.160000000000100024e+07 7.710739804623154115e+26 1.564320954848327301e+07 3.718624471022744189e+24 2.450772852409167600e+16
1.170000000000100024e+07 7.911355437563974583e+26 1.564205529832098261e+07 3.813815912922243570e+24 2.450321074017178800e+16
1.180000000000100024e+07 8.115407229709245816e+26 1.564089121787786670e+07 3.910571539530770821e+24 2.449865498572380800e+16
1.190000000000100024e+07 8.322923774834378823e+26 1.563971730913388543e+07 4.008902158977656596e+24 2.449406128133964400e+16
1.200000000000100024e+07 8.533933647048035911e+26 1.563853357408560626e+07 4.108818518145499153e+24 2.448942964778031600e+16
1.210000000000100024e+07 8.748465400630659148e+26 1.563734001474619284e+07 4.210331302319050241e+24 2.448476010597581200e+16
1.220000000000100024e+07 8.966547569873141775e+26 1.563613663314539380e+07 4.313451134837915459e+24 2.448005267702491200e+16
1.230000000000100024e+07 9.188208668915624682e+26 1.563492343132954463e+07 4.418188576753100213e+24 2.447530738219504400e+16
1.240000000000100024e+07 9.413477191586426199e+26 1.563370041136156209e+07 4.524554126487403431e+24 2.447052424292213200e+16
1.250000000000100024e+07 9.642381611241106584e+26 1.563246757532093301e+07 4.632558219499681046e+24 2.446570328081042000e+16
1.260000000000100024e+07 9.874950380601667192e+26 1.563122492530370504e+07 4.742211227952988362e+24 2.446084451763233600e+16
1.270000000000100024e+07 1.011121193159588571e+27 1.562997246342248842e+07 4.853523460386623878e+24 2.445594797532829600e+16
1.280000000000100024e+07 1.035119467519678747e+27 1.562871019180644676e+07 4.966505161392073994e+24 2.445101367600657200e+16
1.290000000000100024e+07 1.059492700126225693e+27 1.562743811260127835e+07 5.081166511292886559e+24 2.444604164194311200e+16
1.300000000000100024e+07 1.084243727837478386e+27 1.562615622796922922e+07 5.197517625828467857e+24 2.444103189558137200e+16
1.310000000000100024e+07 1.109375385368135793e+27 1.562486454008907452e+07 5.315568555841838486e+24 2.443598445953216000e+16
1.320000000000100024e+07 1.134890505273349395e+27 1.562356305115611292e+07 5.435329286971342755e+24 2.443089935657346800e+16
1.330000000000100024e+07 1.160791917932740406e+27 1.562225176338216290e+07 5.556809739346320183e+24 2.442577660965028800e+16
1.340000000000100024e+07 1.187082451534432115e+27 1.562093067899554968e+07 5.680019767286771323e+24 2.442061624187446400e+16
1.350000000000100024e+07 1.213764932059094877e+27 1.561959980024110526e+07 5.804969159007005019e+24 2.441541827652449600e+16
1.360000000000100024e+07 1.240842183264007316e+27 1.561825912938015908e+07 5.931667636323291792e+24 2.441018273704538400e+16
1.370000000000100024e+07 1.268317026667131407e+27 1.561690866869052872e+07 6.060124854365531947e+24 2.440490964704844800e+16
1.380000000000100024e+07 1.296192281531201999e+27 1.561554842046651430e+07 6.190350401292935184e+24 2.439959903031115200e+16
1.390000000000100024e+07 1.324470764847832132e+27 1.561417838701889105e+07 6.322353798013743914e+24 2.439425091077693200e+16
1.400000000000100024e+07 1.353155291321632247e+27 1.561279857067490369e+07 6.456144497908987405e+24 2.438886531255501600e+16
1.410000000000100024e+07 1.382248673354345325e+27 1.561140897377825528e+07 6.591731886560286085e+24 2.438344225992024800e+16
1.420000000000100024e+07 1.411753721028996610e+27 1.561000959868910350e+07 6.729125281481717805e+24 2.437798177731289600e+16
1.430000000000100024e+07 1.441673242094058711e+27 1.560860044778405502e+07 6.868333931855739628e+24 2.437248388933848400e+16
1.440000000000100024e+07 1.472010041947632108e+27 1.560718152345614880e+07 7.009367018273189835e+24 2.436694862076760800e+16
1.450000000000100024e+07 1.502766923621641320e+27 1.560575282811486162e+07 7.152233652477361564e+24 2.436137599653574000e+16
1.460000000000100024e+07 1.533946687766046467e+27 1.560431436418608576e+07 7.296942877112166326e+24 2.435576604174306400e+16
1.470000000000100024e+07 1.565552132633070227e+27 1.560286613411213644e+07 7.443503665474386335e+24 2.435011878165426800e+16
1.480000000000100024e+07 1.597586054061439910e+27 1.560140814035173878e+07 7.591924921270025308e+24 2.434443424169838000e+16
1.490000000000100024e+07 1.630051245460649048e+27 1.559994038538001105e+07 7.742215478374766324e+24 2.433871244746855200e+16
1.500000000000100024e+07 1.662950497795229707e+27 1.559846287168846652e+07 7.894384100598531387e+24 2.433295342472189200e+16
1.510000000000100024e+07 1.696286599569043765e+27 1.559697560178500973e+07 8.048439481454154482e+24 2.432715719937927200e+16
1.520000000000100024e+07 1.730062336809590677e+27 1.559547857819391787e+07 8.204390243930185323e+24 2.432132379752511600e+16
1.530000000000100024e+07 1.764280493052330095e+27 1.559397180345583335e+07 8.362244940267789425e+24 2.431545324540723600e+16
1.540000000000100024e+07 1.798943849325022896e+27 1.559245528012776375e+07 8.522012051741801410e+24 2.430954556943661200e+16
1.550000000000100024e+07 1.834055184132085953e+27 1.559092901078307070e+07 8.683699988445886442e+24 2.430360079618721200e+16
1.560000000000100024e+07 1.869617273438965606e+27 1.558939299801146425e+07 8.847317089081842024e+24 2.429761895239578400e+16
1.570000000000100024e+07 1.905632890656526242e+27 1.558784724441898242e+07 9.012871620753034763e+24 2.429160006496168400e+16
1.580000000000100024e+07 1.942104806625458397e+27 1.558629175262800045e+07 9.180371778761966748e+24 2.428554416094663200e+16
1.590000000000100024e+07 1.979035789600700053e+27 1.558472652527721599e+07 9.349825686411991948e+24 2.427945126757455600e+16
1.600000000000100024e+07 2.016428605235877720e+27 1.558315156502162665e+07 9.521241394813160064e+24 2.427332141223136400e+16
1.610000000000100024e+07 2.054286016567764015e+27 1.558156687453254499e+07 9.694626882692206102e+24 2.426715462246475200e+16
1.620000000000100024e+07 2.092610784000750912e+27 1.557997245649758168e+07 9.869990056206685667e+24 2.426095092598399600e+16
1.630000000000100024e+07 2.131405665291341675e+27 1.557836831362062506e+07 1.004733874876324952e+25 2.425471035065974800e+16
1.640000000000100024e+07 2.170673415532661495e+27 1.557675444862185046e+07 1.022668072084005743e+25 2.424843292452383600e+16
1.650000000000100024e+07 2.210416787138982130e+27 1.557513086423769966e+07 1.040802365981333235e+25 2.424211867576904800e+16
1.660000000000100024e+07 2.250638529830266627e+27 1.557349756322087720e+07 1.059137517978806785e+25 2.423576763274892000e+16
1.670000000000100024e+07 2.291341390616731902e+27 1.557185454834034666e+07 1.077674282143286299e+25 2.422937982397754800e+16
1.680000000000099838e+07 2.332528113783427535e+27 1.557020182238130644e+07 1.096413405181889970e+25 2.422295527812936000e+16
1.690000000000099838e+07 2.374201440874833545e+27 1.556853938814519718e+07 1.115355626426306268e+25 2.421649402403890000e+16
1.700000000000099838e+07 2.416364110679476291e+27 1.556686724844968505e+07 1.134501677817518457e+25 2.420999609070062400e+16
1.710000000000099838e+07 2.459018859214561148e+27 1.556518540612865426e+07 1.153852283890943579e+25 2.420346150726869600e+16
1.720000000000099838e+07 2.502168419710626079e+27 1.556349386403219961e+07 1.173408161761983111e+25 2.419689030305675200e+16
1.730000000000099838e+07 2.545815522596209490e+27 1.556179262502661720e+07 1.193170021111987227e+25 2.419028250753768800e+16
1.740000000000099838e+07 2.589962895482538983e+27 1.556008169199439324e+07 1.213138564174631160e+25 2.418363815034345600e+16
1.750000000000099838e+07 2.634613263148240171e+27 1.555836106783419847e+07 1.233314485722703239e+25 2.417695726126482800e+16
1.760000000000099838e+07 2.679769347524061166e+27 1.555663075546087325e+07 1.253698473055305030e+25 2.417023987025120000e+16
1.770000000000099838e+07 2.725433867677616302e+27 1.555489075780542754e+07 1.274291205985461209e+25 2.416348600741034400e+16
1.780000000000099838e+07 2.771609539798149657e+27 1.555314107781502604e+07 1.295093356828141979e+25 2.415669570300820400e+16
1.790000000000099838e+07 2.818299077181315057e+27 1.555138171845297702e+07 1.316105590388694782e+25 2.414986898746866400e+16
1.800000000000099838e+07 2.865505190213979732e+27 1.554961268269872479e+07 1.337328563951683835e+25 2.414300589137332400e+16
1.810000000000099838e+07 2.913230586359043906e+27 1.554783397354784980e+07 1.358762927270141753e+25 2.413610644546128400e+16
1.820000000000099838e+07 2.961477970140276332e+27 1.554604559401203692e+07 1.380409322555226412e+25 2.412917068062890800e+16
1.830000000000099838e+07 3.010250043127177866e+27 1.554424754711909406e+07 1.402268384466287549e+25 2.412219862792959600e+16
1.840000000000099838e+07 3.059549503919855486e+27 1.554243983591291681e+07 1.424340740101339663e+25 2.411519031857356400e+16
1.850000000000099838e+07 3.109379048133918849e+27 1.554062246345349960e+07 1.446627008987940795e+25 2.410814578392761200e+16
1.860000000000099838e+07 3.159741368385399941e+27 1.553879543281691149e+07 1.469127803074476750e+25 2.410106505551488400e+16
1.870000000000099838e+07 3.210639154275688117e+27 1.553695874709529616e+07 1.491843726721851410e+25 2.409394816501464000e+16
1.880000000000099838e+07 3.262075092376484937e+27 1.553511240939685516e+07 1.514775376695579269e+25 2.408679514426202800e+16
1.890000000000099838e+07 3.314051866214782081e+27 1.553325642284584418e+07 1.537923342158281481e+25 2.407960602524784800e+16
1.900000000000099838e+07 3.366572156257855773e+27 1.553139079058256000e+07 1.561288204662584989e+25 2.407238084011831200e+16
1.910000000000099838e+07 3.419638639898283181e+27 1.552951551576333120e+07 1.584870538144421090e+25 2.406511962117481600e+16
1.920000000000099838e+07 3.473253991438978612e+27 1.552763060156050697e+07 1.608670908916726437e+25 2.405782240087369200e+16
1.930000000000099838e+07 3.527420882078250606e+27 1.552573605116244964e+07 1.632689875663541963e+25 2.405048921182597600e+16
1.940000000000099838e+07 3.582141979894875508e+27 1.552383186777352728e+07 1.656927989434509531e+25 2.404312008679716400e+16
1.950000000000099838e+07 3.637419949833197992e+27 1.552191805461409502e+07 1.681385793639768435e+25 2.403571505870698000e+16
1.960000000000099838e+07 3.693257453688246969e+27 1.551999461492048763e+07 1.706063824045245541e+25 2.402827416062912400e+16
1.970000000000099838e+07 3.749657150090873488e+27 1.551806155194502324e+07 1.730962608768340993e+25 2.402079742579104000e+16
1.980000000000099838e+07 3.806621694492910082e+27 1.551611886895597354e+07 1.756082668274009480e+25 2.401328488757365600e+16
1.990000000000099838e+07 3.864153739152351542e+27 1.551416656923756190e+07 1.781424515371232786e+25 2.400573657951115200e+16
2.000000000000099838e+07 3.922255933118552752e+27 1.551220465608995594e+07 1.806988655209883815e+25 2.399815253529070400e+16
2.010000000000099838e+07 3.980930922217451795e+27 1.551023313282925636e+07 1.832775585277982324e+25 2.399053278875225600e+16
2.020000000000099838e+07 4.040181349036812859e+27 1.550825200278748013e+07 1.858785795399339561e+25 2.398287737388825600e+16
2.030000000000099838e+07 4.100009852911489485e+27 1.550626126931255683e+07 1.885019767731589239e+25 2.397518632484339600e+16
2.040000000000099838e+07 4.160419069908709803e+27 1.550426093576831743e+07 1.911477976764606988e+25 2.396745967591438800e+16
2.050000000000099838e+07 4.221411632813382104e+27 1.550225100553448312e+07 1.938160889319313775e+25 2.395969746154969200e+16
2.060000000000099838e+07 4.282990171113425161e+27 1.550023148200665042e+07 1.965068964546864157e+25 2.395189971634926800e+16
2.070000000000099838e+07 4.345157310985114487e+27 1.549820236859628931e+07 1.992202653928216785e+25 2.394406647506433600e+16
2.080000000000099838e+07 4.407915675278455530e+27 1.549616366873072274e+07 2.019562401274084366e+25 2.393619777259710400e+16
2.090000000000099838e+07 4.471267883502575562e+27 1.549411538585312665e+07 2.047148642725266522e+25 2.392829364400051600e+16
2.100000000000099838e+07 4.535216551811138108e+27 1.549205752342250571e+07 2.074961806753358463e+25 2.392035412447799600e+16
2.110000000000099838e+07 4.599764292987781014e+27 1.548999008491369896e+07 2.103002314161837182e+25 2.391237924938319600e+16
2.120000000000099838e+07 4.664913716431573757e+27 1.548791307381735742e+07 2.131270578087520456e+25 2.390436905421973600e+16
2.130000000000099838e+07 4.730667428142498392e+27 1.548582649363993295e+07 2.159767004002403801e+25 2.389632357464094000e+16
2.140000000000099838e+07 4.797028030706952494e+27 1.548373034790367633e+07 2.188491989715865514e+25 2.388824284644956400e+16
2.150000000000099838e+07 4.863998123283272435e+27 1.548162464014661126e+07 2.217445925377244075e+25 2.388012690559756400e+16
2.160000000000099838e+07 4.931580301587284704e+27 1.547950937392254546e+07 2.246629193478784934e+25 2.387197578818580400e+16
2.170000000000099838e+07 4.999777157877874267e+27 1.547738455280104093e+07 2.276042168858950631e+25 2.386378953046380400e+16
2.180000000000099838e+07 5.068591280942574367e+27 1.547525018036740646e+07 2.305685218706102451e+25 2.385556816882948000e+16
2.190000000000099838e+07 5.138025256083185462e+27 1.547310626022269018e+07 2.335558702562539407e+25 2.384731173982887200e+16
2.200000000000099838e+07 5.208081665101413951e+27 1.547095279598367028e+07 2.365662972328903589e+25 2.383902028015586400e+16
2.210000000000099838e+07 5.278763086284529050e+27 1.546878979128283449e+07 2.395998372268945001e+25 2.383069382665194000e+16
2.220000000000099838e+07 5.350072094391047148e+27 1.546661724976838194e+07 2.426565239014642878e+25 2.382233241630590000e+16
2.230000000000099838e+07 5.422011260636442554e+27 1.546443517510419711e+07 2.457363901571684779e+25 2.381393608625360400e+16
2.240000000000099838e+07 5.494583152678874735e+27 1.546224357096985541e+07 2.488394681325302585e+25 2.380550487377767200e+16
2.250000000000099838e+07 5.567790334604939746e+27 1.546004244106059521e+07 2.519657892046457258e+25 2.379703881630724400e+16
2.260000000000099838e+07 5.641635366915448050e+27 1.545783178908731230e+07 2.551153839898378348e+25 2.378853795141769200e+16
2.270000000000099838e+07 5.716120806511227620e+27 1.545561161877655424e+07 2.582882823443450554e+25 2.378000231683034000e+16
2.280000000000099838e+07 5.791249206678941338e+27 1.545338193387050554e+07 2.614845133650450310e+25 2.377143195041220000e+16
2.290000000000099838e+07 5.867023117076937384e+27 1.545114273812697083e+07 2.647041053902122962e+25 2.376282689017568800e+16
2.300000000000099838e+07 5.943445083721117210e+27 1.544889403531936742e+07 2.679470860003109140e+25 2.375418717427835600e+16
2.310000000000099838e+07 6.020517648970834303e+27 1.544663582923671603e+07 2.712134820188207836e+25 2.374551284102260800e+16
2.320000000000099838e+07 6.098243351514807245e+27 1.544436812368362024e+07 2.745033195130979230e+25 2.373680392885541600e+16
