745600000.0 5.49526106248e+31 54646.2059309 1.95847264073e+40
749900000.0 5.66102736156e+31 41676.5174952 2.22353246722e+40
754200000.0 5.83377489333e+31 45274.6988938 2.52091634876e+40
758600000.0 6.0140696815e+31 48065.8835896 2.85429577472e+40
763100000.0 6.20254798868e+31 52978.6015834 3.22777317751e+40
767800000.0 6.39992843428e+31 41734.6400931 3.64594519545e+40
772500000.0 6.607026142e+31 61638.3317408 4.11397900006e+40
777500000.0 6.82477141868e+31 51032.5854781 4.63770523979e+40
782600000.0 7.05423081056e+31 59367.7232772 5.22373232779e+40
788000000.0 7.29663579697e+31 46589.4298636 5.8795884399e+40
793500000.0 7.55341678586e+31 66438.1961517 6.61389990541e+40
799400000.0 7.82624884723e+31 55469.002213 7.43661799745e+40
805600000.0 8.11710824178e+31 46537.9982427 8.35931098384e+40
805600000.0 8.11710824178e+31 46537.998243 8.35931098384e+40
901700000.0 1.29575743147e+32 70718.7960841 2.82384265246e+41
1409300000.0 4.70232989535e+32 90443.4712824 2.08148126482e+42
1186200000.0 3.12768135059e+32 117269.926673 1.51296254211e+42
1105200000.0 2.5321703071e+32 110767.340152 1.5294616995e+42
1079000000.0 2.07284977331e+32 76559.1048107 2.577299359e+42
1214100000.0 1.3473993151e+32 45344.8340297 6.53540190764e+42
283700000.0 1.65555457195e+31 198844894.494 1.43669706258e+43
206100000.0 9.4895620841e+30 232677491.593 2.35101473581e+43
162800000.0 6.21050030765e+30 258190362.339 3.43564609926e+43
133900000.0 4.35776445017e+30 280358155.002 4.72109480469e+43
112900000.0 3.19527069282e+30 300760136.127 6.22440221802e+43
96800000.0 2.41262551143e+30 320109587.772 7.94500550103e+43
84200000.0 1.87252406162e+30 338665204.513 9.92605166128e+43
74000000.0 1.48077081177e+30 356709460.657 1.2152675666e+44
65500000.0 1.18435892165e+30 374421508.708 1.45736123855e+44
58500000.0 9.64938138085e+29 391769477.297 1.73014741144e+44
52500000.0 7.91873618641e+29 408928603.368 2.02018094316e+44
47400000.0 6.57516543249e+29 425878178.094 2.33574598114e+44
43000000.0 5.5073845363e+29 442673272.327 2.67284755575e+44
39200000.0 4.65795201385e+29 459325000.066 3.03557972861e+44
35900000.0 3.97612614892e+29 475854761.103 3.42560240085e+44
32900000.0 3.38727516417e+29 492355512.702 3.8052265435e+44
30300000.0 2.91772694071e+29 508740213.257 4.21750761838e+44
28000000.0 2.53019524897e+29 525050183.13 4.64945615196e+44
25900000.0 2.19369465008e+29 541332725.792 5.06861330005e+44
24100000.0 1.93034880135e+29 557507456.584 5.54826051049e+44
22400000.0 1.68835982144e+29 573694179.406 5.97990997558e+44
20900000.0 1.48998669979e+29 589815881.863 6.4429583287e+44
19500000.0 1.31171533883e+29 605931458.168 6.86627578892e+44
18300000.0 1.17245335912e+29 621963814.711 7.36715288032e+44
17100000.0 1.03237525224e+29 638045973.052 7.72913044637e+44
16100000.0 9.28011330254e+28 654031090.827 8.21452727344e+44
15100000.0 8.23053924831e+28 670056440.356 8.55489207107e+44
14300000.0 7.50127115582e+28 685972796.475 9.09019239363e+44
13500000.0 6.76134032526e+28 701921453.366 9.49174380403e+44
12700000.0 6.02085028475e+28 717900521.98 9.73066208201e+44
12000000.0 5.42418449628e+28 733832396.107 1.00288561749e+45
11400000.0 4.95916818656e+28 749713316.261 1.04251989806e+45
10800000.0 4.49025155843e+28 765616805.105 1.06701625715e+45
10200000.0 4.02283846159e+28 781541524.774 1.07436133773e+45
9700000.0 3.67467214676e+28 797407911.514 1.09643842642e+45
9300000.0 3.43546378694e+28 813212650.57 1.13853326553e+45
8800000.0 3.08409006538e+28 829112898.526 1.12891447285e+45
8400000.0 2.83898265174e+28 844948363.665 1.14099465115e+45
8000000.0 2.59284064613e+28 860797653.098 1.13741260986e+45
7600000.0 2.34790431035e+28 876659990.534 1.11739657395e+45
7300000.0 2.19532617758e+28 892452389.719 1.12626160448e+45
7000000.0 2.04033178804e+28 908255306.437 1.12100663299e+45
6700000.0 1.88411521228e+28 924068364.403 1.10095887866e+45
6400000.0 1.72787980501e+28 939891102.475 1.06588282025e+45
6100000.0 1.57282757462e+28 955722971.293 1.01603870114e+45
5900000.0 1.49483753485e+28 971477928.326 1.00233167447e+45
5600000.0 1.34156639693e+28 987326404.465 9.2448002685e+44
5400000.0 1.26151195436e+28 1003096143.86 8.83373055407e+44
5200000.0 1.18047403124e+28 1018872372.54 8.28957795346e+44
5000000.0 1.09894844732e+28 1034654874.06 7.61681586376e+44
4800000.0 1.01743407255e+28 1050443389.62 6.82416444388e+44
4600000.0 9.36429290864e+27 1066237616.57 5.92476995851e+44
4500000.0 9.16135203706e+27 1081947473.6 5.2830950459e+44
4300000.0 8.34795464962e+27 1097752263.37 4.16722463568e+44
4100000.0 7.55280201441e+27 1113561831.26 3.00056174816e+44
4000000.0 7.31551005444e+27 1129285139.11 1.96010467272e+44
3800000.0 6.53850721195e+27 1145103709.95 6.95355670306e+43
3700000.0 6.2883571909e+27 1160834875.5 -5.6914129162e+43
3600000.0 6.03117838073e+27 1176569175.25 -1.97636639923e+44
3500000.0 5.76801544928e+27 1192306578.37 -3.5192117805e+44
3300000.0 5.02890222917e+27 1208141066.43 -4.74886679384e+44
3200000.0 4.76713422201e+27 1223885345.82 -6.35856694712e+44
3100000.0 4.50351523666e+27 1239632435.33 -8.04285333216e+44
3000000.0 4.23914256688e+27 1255382249.07 -9.78057734816e+44
2900000.0 3.97511676881e+27 1271134688.17 -1.15473560716e+45
2800000.0 3.7125362395e+27 1286889640.44 -1.33157832782e+45
2700000.0 3.45249157284e+27 1302646979.99 -1.50557491763e+45
2700000.0 3.57912202642e+27 1318309916.75 -1.87304472875e+45
2600000.0 3.31186223427e+27 1334071871.78 -2.05955594759e+45
2500000.0 3.04969947955e+27 1349835937.72 -2.23381941143e+45
2400000.0 2.79368606022e+27 1365601938.72 -2.39192467282e+45
2400000.0 2.89135395247e+27 1381271099.53 -2.87319007491e+45
2300000.0 2.63277888808e+27 1397041312.4 -3.02005731494e+45
2200000.0 2.38284744994e+27 1412813058.02 -3.13870179116e+45
2100000.0 2.14250119299e+27 1428586105.83 -3.22530203897e+45
2100000.0 2.21405489104e+27 1444261908.09 -3.79143544421e+45
2000000.0 1.97579402471e+27 1460038505.99 -3.8352050022e+45
2000000.0 2.04033764722e+27 1475716114.46 -4.47156423984e+45
1900000.0 1.80589979055e+27 1491496000.91 -4.45529275073e+45
1900000.0 1.86363173547e+27 1507175501.01 -5.15796512877e+45
1800000.0 1.63474406657e+27 1522958366.95 -5.06297991269e+45
1800000.0 1.68591039416e+27 1538639831.76 -5.82531247128e+45
1700000.0 1.46426826096e+27 1554425318.53 -5.63224509673e+45
6949900000.0 4.44726241457e+29 157099.983988 22789.7902526
6949900000.0 8.91656610425e+29 314127.527942 16635847627.6
6949900000.0 1.32788482022e+30 468111.210078 1.16163753816e+13
6949900000.0 1.7008969679e+30 599602.095821 5.17520494335e+14
6949900000.0 1.8536259955e+30 649381.973218 3.23919068154e+15
64700000.0 2.26631999372e+28 2387.53101348 1.59747444086e+16
69900000.0 2.85589162826e+28 2597.62767836 1.08814906119e+17
74700000.0 3.48922835805e+28 3297.67533601 5.34438169418e+17
79300000.0 4.16350407249e+28 2796.92981395 2.06561714102e+18
83600000.0 4.87635588897e+28 2961.21832013 6.65375758298e+18
87700000.0 5.62580454986e+28 2969.92875376 1.85827161836e+19
91600000.0 6.41014093742e+28 3234.64389078 4.62865068041e+19
95300000.0 7.22787408575e+28 4147.11463954 1.04994136483e+20
98900000.0 8.0777003053e+28 4424.28916856 2.20345899802e+20
102400000.0 8.95845011184e+28 4246.92041167 4.33098896595e+20
105800000.0 9.86907187231e+28 3791.51311958 8.05009110298e+20
109000000.0 1.08086038583e+29 5052.12781115 1.42594611199e+21
112200000.0 1.17762048986e+29 4599.64520499 2.42226650272e+21
115300000.0 1.27710702633e+29 4364.18510077 3.96644497039e+21
118300000.0 1.37924721825e+29 4500.62935703 6.28793809538e+21
121200000.0 1.48397375687e+29 5159.26917152 9.6852361142e+21
124100000.0 1.5912254466e+29 4412.51252122 1.45390417441e+22
126900000.0 1.70094298597e+29 4381.7677598 2.13265026858e+22
129600000.0 1.81307215494e+29 5206.7426819 3.06364152312e+22
132300000.0 1.92756327581e+29 4814.14064165 4.31853101332e+22
134900000.0 2.0443674434e+29 5457.63402569 5.98343281409e+22
137500000.0 2.16344091892e+29 4972.19859145 8.16067909845e+22
140000000.0 2.28474006819e+29 5696.28262513 1.09706373742e+23
142500000.0 2.40822600839e+29 5376.69230583 1.45535786112e+23
144900000.0 2.53385940862e+29 6433.65318606 1.90715872874e+23
147300000.0 2.66160553905e+29 6528.54106707 2.47105047453e+23
149700000.0 2.79143007954e+29 5661.58233879 3.16818976893e+23
152000000.0 2.92329892611e+29 6371.23047779 4.02250441396e+23
154300000.0 3.05718226379e+29 6197.59234574 5.0608929688e+23
156600000.0 3.19305020508e+29 5141.34409623 6.31342474511e+23
158800000.0 3.33087307165e+29 5852.3329843 7.81353956929e+23
161000000.0 3.47062471844e+29 5755.7235366 9.59824676682e+23
163100000.0 3.61227758938e+29 7573.8127402 1.17083228831e+24
165300000.0 3.75580948184e+29 5897.76156804 1.41885077146e+24
167400000.0 3.90119328219e+29 6208.06237167 1.7087698283e+24
169500000.0 4.04840712981e+29 5782.54128605 2.04591404458e+24
171500000.0 4.19742731857e+29 7482.61876899 2.43606178947e+24
173600000.0 4.34823499516e+29 5620.1277352 2.88546383541e+24
175600000.0 4.50080663745e+29 5951.36786536 3.40086168516e+24
177600000.0 4.65512341441e+29 5615.39292962 3.98950559913e+24
179500000.0 4.81116466816e+29 7605.96398625 4.65917232255e+24
181500000.0 4.9689142565e+29 5968.12319756 5.41818251786e+24
183400000.0 5.12835134646e+29 6721.88006663 6.27541791436e+24
185300000.0 5.28945963685e+29 6873.30914443 7.24033819382e+24
187200000.0 5.4522221e+29 6422.36175438 8.32299763769e+24
189000000.0 5.61662077741e+29 8521.55104619 9.53406156874e+24
190900000.0 5.78264265218e+29 6896.75246978 1.08848226283e+25
192700000.0 5.95026909008e+29 7883.9133792 1.23872169384e+25
194500000.0 6.11948646722e+29 8330.29035222 1.40538402082e+25
196300000.0 6.29028015673e+29 8235.61253144 1.58979638545e+25
198100000.0 6.46263585587e+29 7600.02700442 1.79335512173e+25
199900000.0 6.6365395769e+29 6424.06173144 2.01752739688e+25
201600000.0 6.8119765431e+29 8068.6210385 2.26385288253e+25
203300000.0 6.98893478837e+29 9231.30968635 2.53394546966e+25
205100000.0 7.16740323865e+29 6492.34514371 2.82949504258e+25
206800000.0 7.34736632393e+29 6661.05893471 3.15226933042e+25
208400000.0 7.52881176235e+29 9822.72902724 3.50411585771e+25
210100000.0 7.71173095866e+29 9054.0895228 3.88696401975e+25
211800000.0 7.89611058463e+29 7803.14746703 4.30282731364e+25
213400000.0 8.08193775682e+29 9628.49580392 4.75380576162e+25
215100000.0 8.26920474451e+29 7440.49083822 5.24208857097e+25
216700000.0 8.45789753664e+29 8383.25766658 5.76995708353e+25
218300000.0 8.6480071269e+29 8898.46643868 6.33978807898e+25
219900000.0 8.83952327054e+29 8985.88021393 6.95405750907e+25
221500000.0 9.03243590991e+29 8645.47304772 7.61534475617e+25
223100000.0 9.22673516844e+29 7877.41505664 8.32633752873e+25
224600000.0 9.42240979347e+29 10426.7455324 9.08983752945e+25
226200000.0 9.6194538211e+29 8829.04169013 9.90876705997e+25
227700000.0 9.8178544119e+29 10601.0602595 1.07861767591e+26
229300000.0 1.0017606195e+30 8174.31939648 1.17252547114e+26
230800000.0 1.02186968251e+30 9168.18758838 1.27293372103e+26
232300000.0 1.04211192996e+30 9785.91834695 1.38019215146e+26
233800000.0 1.06248651882e+30 10027.2709298 1.49466810061e+26
235300000.0 1.08299261997e+30 9892.15099533 1.61674832296e+26
236800000.0 1.10362941768e+30 9380.60144841 1.74684113905e+26
238300000.0 1.12439610938e+30 8492.79383126 1.88537899909e+26
239700000.0 1.14529174232e+30 11225.3864029 2.03282154079e+26
241200000.0 1.16631591068e+30 9608.96250912 2.18965923628e+26
242700000.0 1.18746765047e+30 7617.05286654 2.35641773966e+26
244100000.0 1.20874610063e+30 9317.40493431 2.53366306588e+26
245500000.0 1.23015066552e+30 10690.1831281 2.72200775401e+26
