1127185.9383 13900.2747599
1017447.16315 15927.9087022
1575394.0199 19674.4374337
1633579.37148 28170.6846383
1402156.18625 42202.9113982
1399634.12593 44396.6546742
1449390.93051 42538.3337437
1524064.3226 40139.6781555
1605965.30442 37388.3388958
1698956.52111 34023.9124178
1784743.89389 30488.8654675
1787571.014 30368.1961757
1879633.49606 26048.4576275
1953991.56925 21796.8916837
2007908.07707 17917.093822
2022240.16902 13775.900948
2084674.8588 8571.82367458
2092984.38916 6841.47270576
2093179.29916 6176.24568673
2092099.49435 5798.07445266
2091011.76122 5541.32189957
2090421.60456 5351.90884872
2090625.55771 5202.96200388
2090982.71775 5082.699307
2092408.97814 4981.10756002
2095061.31715 4893.79205656
2102022.18547 4811.83329265
2108927.07119 4740.26728162
2118005.61862 4675.73228981
2127503.089 4618.42008598
2138916.85614 4566.67772977
2148948.5066 4519.85022792
2161167.22129 4477.2018354
2173999.95684 4437.8699421
2187065.44167 4402.26711309
2200975.35308 4369.66716895
2215258.89383 4339.91500221
2229244.12187 4312.82062036
2244055.22418 4288.24445392
2260607.2785 4265.0785479
2277453.1726 4244.09954016
2296430.83055 4224.78115857
2318310.79359 4206.88156366
2342033.09588 4190.36780527
2370594.85896 4175.58903915
2403080.1451 4176.35706721
2406446.14407 4185.68240083
2408857.45854 4194.85121559
2407402.9716 4204.26086706
2410803.90992 4213.24566326
2407923.41494 4222.72256657
2408097.70744 4231.98130455
2408801.70011 4241.91711008
