0.0027378507871321013 -1465.2323428618565 0.38698196366669446 0.7232998420660486 1.0000002004237651 1.5229998067875266 5.200000021070147 9.580000013398767 19.19999999020904 30.04999999104877 
0.0054757015742642025 -1465.2325933422603 0.38692794170329536 0.7232993683468703 1.0000008016486388 1.522999227166535 5.20000008428177 9.580000053596484 19.19999996083761 30.049999964196534 
0.008213552361396304 -1465.2328408790056 0.3868381949549308 0.7232985790907623 1.0000018035350913 1.5229982611862911 5.200000189638421 9.58000012059739 19.199999911890007 30.049999919447654 
0.010951403148528405 -1465.2330843610007 0.38671315727918415 0.7232974747124595 1.0000032058496953 1.5229969089288362 5.200000337146006 9.580000214408537 19.199999843373426 30.049999856809386 
0.013689253935660506 -1465.2333226813823 0.3865534342098558 0.7232960557945269 1.0000050082638525 1.5229951705088856 5.200000526812785 9.580000335039784 19.199999755297892 30.049999776291884 
0.01642710472279261 -1465.2335547384569 0.3863598010676108 0.7232943230893558 1.0000072103520894 1.5229930460736913 5.200000758649339 9.580000482503777 19.199999647676275 30.049999677908147 
0.01916495550992471 -1465.2337794370187 0.3861332005008434 0.723292277521771 1.0000098115899918 1.5229905358028677 5.200001032668563 9.580000656815914 19.19999952052424 30.04999956167402 
0.021902806297056814 -1465.233995690123 0.3858747394374865 0.723289920192216 1.0000128113518634 1.5229876399081876 5.200001348885631 9.580000857994325 19.199999373860237 30.049999427608167 
0.024640657084188916 -1465.2342024213299 0.3855856854267685 0.7232872523804541 1.000016208908189 1.5229843586333482 5.200001707317964 9.580001086059836 19.199999207705442 30.049999275731988 
0.02737850787132102 -1465.2343985674459 0.3852674623488355 0.7232842755496695 1.0000200034229945 1.522980692253715 5.20000210798519 9.580001341035917 19.199999022083727 30.049999106069627 
0.03011635865845312 -1465.2345830817978 0.38492164546960683 0.723280991350844 1.0000241939511805 1.522976641076043 5.200002550909108 9.580001622948643 19.19999881702161 30.049998918647894 
0.032854209445585224 -1465.234754938076 0.3845499558181468 0.7232774016272587 1.0000287794359084 1.522972205438183 5.200003036113629 9.580001931826631 19.199998592548173 30.049998713496194 
0.035592060232717326 -1465.2349131347646 0.3841542538642929 0.723273508418977 1.0000337587061021 1.522967385708774 5.200003563624724 9.580002267700987 19.199998348695036 30.0499984906465 
0.03832991101984943 -1465.2350567001915 0.38373653247539635 0.7232693139671764 1.0000391304741205 1.5229621822869253 5.200004133470363 9.580002630605227 19.19999808549625 30.049998250133235 
0.04106776180698153 -1465.2351846982094 0.38329890913293796 0.7232648207182095 1.000044893333646 1.522956595601894 5.200004745680443 9.580003020575207 19.19999780298824 30.049997991993223 
0.043805612594113634 -1465.2352962345112 0.3828436173926337 0.723260031327299 1.0000510457578198 1.522950626112757 5.200005400286715 9.580003437649037 19.199997501209694 30.049997716265583 
0.04654346338124574 -1465.2353904635452 0.38237299757554444 0.7232549486617929 1.0000575860976455 1.5229442743080843 5.2000060973226985 9.58000388186699 19.199997180201493 30.04999742299165 
0.04928131416837784 -1465.2354665960297 0.3818894866827527 0.7232495758039258 1.0000645125806784 1.5229375407056112 5.2000068368235945 9.58000435327141 19.1999968400066 30.04999711221486 
0.05201916495550994 -1465.2355239069784 0.3813956075324135 0.723243916053051 1.0000718233099979 1.5229304258519167 5.200007618826187 9.580004851906592 19.19999648066995 30.049996783980628 
0.054757015742642044 -1465.2355617441779 0.3808939571254621 0.7232379729273275 1.0000795162634657 1.5229229303221066 5.20000844336874 9.580005377818685 19.19999610223831 30.049996438336255 
0.05749486652977415 -1465.2355795370086 0.3803871942549451 0.7232317501648544 1.0000875892932612 1.522915054719501 5.200009310490891 9.580005931055561 19.19999570476021 30.04999607533078 
0.06023271731690625 -1465.2355768055104 0.3798780263837981 0.7232252517242611 1.0000960401256778 1.5229067996753347 5.200010220233521 9.58000651166669 19.199995288285734 30.049995695014864 
0.06297056810403835 -1465.2355531695066 0.3793691958268257 0.7232184817847653 1.0001048663611702 1.5228981658484626 5.2000111726386455 9.580007119703003 19.199994852866443 30.049995297440613 
0.06570841889117045 -1465.235508357674 0.3788634652845269 0.7232114447457201 1.000114065474631 1.5228891539250768 5.200012167749272 9.580007755216753 19.199994398555205 30.049994882661483 
0.06844626967830254 -1465.2354422163207 0.37836360278907766 0.7232041452256708 1.0001236348158802 1.5228797646184338 5.200013205609272 9.58000841826137 19.19999392540604 30.04999445073209 
0.07118412046543464 -1465.2353547177083 0.3778723661360137 0.723196588060951 1.0001335716103466 1.5228699986685934 5.200014286263235 9.580009108891302 19.199993433473963 30.049994001708047 
0.07392197125256673 -1465.2352459676958 0.3773924868886953 0.7231887783038412 1.0001438729599248 1.5228598568421687 5.200015409756319 9.580009827161863 19.199992922814822 30.049993535645818 
0.07665982203969883 -1465.235116212454 0.3769266540561747 0.7231807212203171 1.0001545358439874 1.5228493399320864 5.200016576134108 9.58001057312907 19.199992393485143 30.049993052602563 
0.07939767282683093 -1465.234965844051 0.3764774975582919 0.723172422287415 1.0001655571205366 1.5228384487573607 5.200017785442455 9.580011346849478 19.199991845541938 30.049992552635924 
0.08213552361396302 -1465.2347954046886 0.37604757160432256 0.7231638871902368 1.0001769335274775 1.5228271841628784 5.200019037727325 9.580012148380012 19.199991279042553 30.049992035803882 
0.08487337440109512 -1465.2346055893565 0.3756393381229021 0.72315512181862 1.0001886616840017 1.522815547019195 5.200020333034643 9.58001297777781 19.199990694044505 30.049991502164595 
0.08761122518822721 -1465.2343972467002 0.37525515039085416 0.7231461322634903 1.0002007380920634 1.522803538222344 5.200021671410132 9.580013835100054 19.19999009060528 30.0499909517762 
