0.0 0.8999991 -0.0012 0.0 -0.0999999 0.000133 0.0 -3.48209386923e-06
1.0 0.535959381859 -1.05393595342 0.0 -0.0595510424288 0.116770328157 0.0 -0.00135142255497
2.0 -0.122305461849 -1.68926961214 0.0 0.013589495761 0.187029623571 0.0 -0.00073846159199
3.0 -0.777987701625 -2.061139395 0.0 0.0864430779583 0.228015155001 0.0 -0.000410413749009
4.0 -1.38305293075 -2.28759033398 0.0 0.153672547861 0.252843037109 0.0 -0.000255781565126
5.0 -1.93564740248 -2.42467154268 0.0 0.215071933609 0.267740949187 0.0 -0.000174084968618
6.0 -2.44092882923 -2.50159302579 0.0 0.271214314358 0.27595444731 0.0 -0.000126204517742
7.0 -2.90441487002 -2.53529574216 0.0 0.322712763336 0.27936586024 0.0 -9.58114735579e-05
8.0 -3.33083881093 -2.53645790876 0.0 0.370093201215 0.279161656529 0.0 -7.53023719387e-05
9.0 -3.72407959977 -2.51225081899 0.0 0.413786622197 0.276138646555 0.0 -6.07851813881e-05
10.0 -4.08729527679 -2.4677336665 0.0 0.454143919643 0.270858962945 0.0 -5.01083529972e-05
11.0 -4.42307005735 -2.40661830457 0.0 0.491452228595 0.263735033841 0.0 -4.20058857706e-05
12.0 -4.73353667686 -2.33171653046 0.0 0.525948519651 0.255079281162 0.0 -3.56936919784e-05
13.0 -5.02047125129 -2.24521585557 0.0 0.557830139033 0.24513476173 0.0 -3.06649947985e-05
14.0 -5.2853654667 -2.14885712588 0.0 0.587262829633 0.234094902876 0.0 -2.65802379234e-05
15.0 -5.52948147396 -2.04405321134 0.0 0.61438683044 0.222116690149 0.0 -2.32047799127e-05
16.0 -5.75389389201 -1.93197084647 0.0 0.639321543557 0.209329760719 0.0 -2.0372075881e-05
17.0 -5.95952223115 -1.81358861852 0.0 0.662169136794 0.195842846502 0.0 -1.79610931493e-05
18.0 -6.14715615888 -1.68973904887 0.0 0.683017350987 0.181748449874 0.0 -1.58819995542e-05
19.0 -6.31747536843 -1.56113978937 0.0 0.701941707604 0.16712630993 0.0 -1.40668299109e-05
20.0 -6.47106533175 -1.42841720131 0.0 0.719007259084 0.152046022368 0.0 -1.24632411968e-05
21.0 -6.60842987688 -1.2921244993 0.0 0.73426998632 0.136569055478 0.0 -1.10302366024e-05
22.0 -6.73000128401 -1.15275595181 0.0 0.747777920446 0.120750327979 0.0 -9.73517484244e-06
23.0 -6.83614841764 -1.01075818049 0.0 0.759572046404 0.104639464499 0.0 -8.55163628464e-06
24.0 -6.92718328278 -0.86653930089 0.0 0.769687031419 0.0882818112101 0.0 -7.4578706864e-06
25.0 -7.00336629851 -0.720476444155 0.0 0.778151810945 0.0717192715727 0.0 -6.43564581777e-06
26.0 -7.06491051051 -0.572922059687 0.0 0.784990056724 0.0549910066319 0.0 -5.46937551206e-06
27.0 -7.11198491053 -0.424209301398 0.0 0.790220545614 0.0381340334886 0.0 -4.54544385968e-06
28.0 -7.1447169889 -0.274656731907 0.0 0.793857443211 0.0211837479897 0.0 -3.65166679458e-06
29.0 -7.16319461332 -0.124572531349 0.0 0.795910512591 0.00417439237211 0.0 -2.77684865546e-06
30.0 -7.16746730029 0.0257416356152 0.0 0.796385255587 -0.0128605150684 0.0 -1.91040171083e-06
31.0 -7.15754692295 0.17598696279 0.0 0.795282991439 -0.0298877736433 0.0 -1.04200331162e-06
32.0 -7.13340787954 0.325863936739 0.0 0.792600875505 -0.0468741040822 0.0 -1.6126917929e-07
33.0 -7.09498672793 0.475068749258 0.0 0.788331858659 -0.0637857499175 0.0 7.42577005676e-07
34.0 -7.04218127407 0.623289573577 0.0 0.782464586008 -0.0805880637308 0.0 1.68105806175e-06
35.0 -6.97484908311 0.770202581521 0.0 0.774983231457 -0.0972450646134 0.0 2.6668443783e-06
36.0 -6.89280536154 0.915467562592 0.0 0.765867262393 -0.113718951399 0.0 3.71422912491e-06
37.0 -6.79582013455 1.05872298017 0.0 0.755091126061 -0.129969553352 0.0 4.83971302077e-06
38.0 -6.68361461419 1.19958026188 0.0 0.742623846021 -0.145953695765 0.0 6.062746508e-06
39.0 -6.55585661797 1.33761706645 0.0 0.728428513108 -0.161624451827 0.0 7.40669612805e-06
40.0 -6.41215485175 1.47236919101 0.0 0.712461650195 -0.176930243446 0.0 8.90013097991e-06
41.0 -6.25205181126 1.60332067167 0.0 0.694672423473 -0.191813741297 0.0 1.05785700552e-05
42.0 -6.07501497728 1.72989146867 0.0 0.675001664142 -0.206210496518 0.0 1.24869019311e-05
43.0 -5.88042587356 1.85142189299 0.0 0.653380652618 -0.220047210332 0.0 1.46828013744e-05
44.0 -5.66756641149 1.96715258223 0.0 0.629729601276 -0.233239509137 0.0 1.72416528454e-05
45.0 -5.43560174621 2.07619830519 0.0 0.603955749579 -0.24568903391 0.0 2.02638024873e-05
46.0 -5.18355859237 2.17751305706 0.0 0.575950954708 -0.257279561896 0.0 2.38854991805e-05
