1 2 3 4 5
version_number initial_mass initial_z burn_min1 burn_min2
7623 1.0000000000000001E-001 1.0000000000000000E-004 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38
88 4.6442929892133026E+002 9.9999995477297488E-002 2.1788985397486069E-001 4.5771663599135537E-001 3.5872435637243507E+000 5.4843169878070199E+000 -1.2868081859515805E+000 1.2317388503649273E+001 -3.4859537781887191E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.5385390913217879E+005 4.9541940082827503E+004 6.0549439375280046E+008 -2.0301786437648499E+001 -8.1425920774008631E+001 -9.8999999999999986E+001 -2.0301786437648499E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0945792151424666E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.5541891618216776E-012
89 5.5731516870559631E+002 9.9999994597087763E-002 2.1502586283518163E-001 4.5635344212879680E-001 3.5872091628707103E+000 5.4855098890414835E+000 -1.2832717427014633E+000 1.2322139903109019E+001 -3.4820057548166257E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507107E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.5313122136101453E+005 5.0026507793148543E+004 6.0950056662755513E+008 -2.0278226333710315E+001 -8.1332549636380847E+001 -9.8999999999999986E+001 -2.0278226333710315E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0922232047490112E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.4762499045252378E-012
90 6.6877821244671554E+002 9.9999993551067201E-002 2.1162867206278593E-001 4.5473675002331881E-001 3.5871682112303502E+000 5.4869247596731006E+000 -1.2790729372100382E+000 1.2327777310239529E+001 -3.4772853471530447E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.5227854219594289E+005 5.0607404109341413E+004 6.1428696517208087E+008 -2.0250325929954556E+001 -8.1221909141418450E+001 -9.8999999999999986E+001 -2.0250325929954556E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0894331643739040E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.3844607900423827E-012
91 8.0253386493605865E+002 9.9999992310250613E-002 2.0760802548478782E-001 4.5282310417425975E-001 3.5871198725103799E+000 5.4885999202276814E+000 -1.2741013088139455E+000 1.2334452783133923E+001 -3.4716585657762300E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.5127537718574979E+005 5.1303659264459042E+004 6.2000035921465170E+008 -2.0217354775689703E+001 -8.1091063689886042E+001 -9.8999999999999986E+001 -2.0217354775689703E+001 -9.8999999999999986E+001 -3.5822569484013762E+001 -2.0861360489480308E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.2767413029612939E-012
92 9.5624400696893088E+002 9.9999990903673064E-002 2.0305888111718412E-001 4.5065790357937741E-001 3.5870651867159209E+000 5.4904961205238072E+000 -1.2684717761135089E+000 1.2342011178522503E+001 -3.4652330531504445E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.5014830940566788E+005 5.2102993442152438E+004 6.2652885789505434E+008 -2.0180111783076818E+001 -8.0943148878393217E+001 -9.8999999999999986E+001 -2.0180111783076818E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0824117496875168E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.1508441472268816E-012
93 1.1222078489554212E+003 9.9999989408262990E-002 1.9822808551679161E-001 4.4835847347424002E-001 3.5870072028683913E+000 5.4925104843488635E+000 -1.2624931632783556E+000 1.2350035690118132E+001 -3.4583463941307016E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507121E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.4896056287934785E+005 5.2965477019497092E+004 6.3353683186100340E+008 -2.0140636554559219E+001 -8.0786240819669104E+001 -9.8999999999999986E+001 -2.0140636554559219E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0784642268366827E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.0104570292922607E-012
94 1.2960074061101884E+003 9.9999987867750356E-002 1.9325548915151750E-001 4.4599130046446911E-001 3.5869476402819576E+000 5.4945848196585931E+000 -1.2563321387942861E+000 1.2358303485639780E+001 -3.4511842513206279E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507121E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.4774763863979059E+005 5.3868222339243373E+004 6.4083239546699440E+008 -2.0100074100448875E+001 -8.0624902194422575E+001 -9.8999999999999986E+001 -2.0100074100448875E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0744079814267248E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.8637316777995803E-012
95 1.4749813123747422E+003 9.9999986307958824E-002 1.8822331710990892E-001 4.4359543848105559E-001 3.5868875282632628E+000 5.4966852928274710E+000 -1.2500921552071105E+000 1.2366678306684454E+001 -3.4438728349609602E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.4653007063367541E+005 5.4797489797097689E+004 6.4830089838208723E+008 -2.0059093747729978E+001 -8.0461781615687940E+001 -9.8999999999999986E+001 -2.0059093747729978E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0703099461560669E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.7151895657265229E-012
96 1.6580799627157185E+003 9.9999984739280304E-002 1.8316354036377805E-001 4.4118637175810471E-001 3.5868271174382054E+000 5.4987979100711275E+000 -1.2438151509756623E+000 1.2375099561239645E+001 -3.4364761122379632E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584652E-007 3.0946377400949798E-005 1.4531590879041687E+005 5.5748026050237306E+004 6.5589813098517263E+008 -2.0017963986768635E+001 -8.0297970509757548E+001 -9.8999999999999986E+001 -2.0017963986768635E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0661969700613323E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.5673953984164530E-012
97 1.8451424127894750E+003 9.9999983163968270E-002 1.7808482517367921E-001 4.3876775423105085E-001 3.5867667474042078E+000 5.5009199564392866E+000 -1.2375043163166346E+000 1.2383563227634406E+001 -3.4290163519647012E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.4410705382802687E+005 5.6718771195177484E+004 6.6361333091037881E+008 -1.9976737815786993E+001 -8.0133684639556407E+001 -9.8999999999999986E+001 -1.9976737815786993E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0620743529647580E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.4213161941350234E-012
98 2.0352289258730982E+003 9.9999981590587081E-002 1.7301293390508291E-001 4.3635246904698355E-001 3.5867064171790926E+000 5.5030400735843745E+000 -1.2312015362640556E+000 1.2392019211849007E+001 -3.4215807320603631E+000 7.5969999999999982E-001 2.4017443788575948E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584652E-007 3.0946377400949798E-005 1.4290989990780537E+005 5.7705070523444621E+004 6.7140873351859617E+008 -1.9935633095949925E+001 -7.9969803264678845E+001 -9.8999999999999986E+001 -1.9935633095949925E+001 -9.8999999999999986E+001 -3.5822569484013762E+001 -2.0579638809828452E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.2771847358391683E-012
99 2.2284986039141049E+003 9.9999980018200957E-002 1.6794583058063536E-001 4.3393901214748520E-001 3.5866463697977293E+000 5.5051592511429215E+000 -1.2249000749412158E+000 1.2400470394510629E+001 -3.4141853931879806E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.4172358614991346E+005 5.8707626516822158E+004 6.7928821903037894E+008 -1.9894628412038180E+001 -7.9806248443891121E+001 -9.8999999999999986E+001 -1.9894628412038180E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0538634125936955E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -8.1357103548631346E-012
100 2.4256587709226769E+003 9.9999978441555282E-002 1.6286599696290996E-001 4.3151943432378881E-001 3.5865862003051463E+000 5.5072844795044649E+000 -1.2185791464010807E+000 1.2408946396793553E+001 -3.4068236993191028E+000 7.5969999999999982E-001 2.4017443788575948E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.4054414887610602E+005 5.9730193330459202E+004 6.8728032185704887E+008 -1.9853584438345056E+001 -7.9642481547455276E+001 -9.8999999999999986E+001 -1.9853584438345056E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0497590152266760E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.9967758919578123E-012
101 2.6261122772540766E+003 9.9999976866016207E-002 1.5779169603794155E-001 4.2910185718254501E-001 3.5865264136445258E+000 5.5094090954631767E+000 -1.2122583730131045E+000 1.2417425389668688E+001 -3.3995356835077226E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584654E-007 3.0946377400949798E-005 1.3937549008858908E+005 6.0769517036863108E+004 6.9535759647770834E+008 -1.9812630539305978E+001 -7.9479017008995768E+001 -9.8999999999999986E+001 -1.9812630539305978E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0456636253253546E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.8598728519847958E-012
102 2.8292875644139062E+003 9.9999975296396176E-002 1.5273699755786949E-001 4.2669367127121344E-001 3.5864668319801738E+000 5.5115257322669535E+000 -1.2059614573940751E+000 1.2425871730461619E+001 -3.3923623696851366E+000 7.5969999999999982E-001 2.4017443788575948E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.3822103226576399E+005 6.1822797849544142E+004 7.0349804544489133E+008 -1.9771904018916956E+001 -7.9316417827518592E+001 -9.8999999999999986E+001 -1.9771904018916956E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0415909732893585E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.7254475680690974E-012
103 3.0353125668267990E+003 9.9999973731877689E-002 1.4769909464849384E-001 4.2429328515457687E-001 3.5864075493111485E+000 5.5136365031724859E+000 -1.1996819913608969E+000 1.2434293427078250E+001 -3.3852992101572661E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.3707982971904080E+005 6.2890772750685392E+004 7.1170626897251952E+008 -1.9731363648837576E+001 -7.9154522028272481E+001 -9.8999999999999986E+001 -1.9731363648837576E+001 -9.8999999999999986E+001 -3.5521539488349781E+001 -2.0375369362846861E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.5938282731684044E-012
104 3.2452209729911669E+003 9.9999972164937848E-002 1.4265362950526037E-001 4.2188958452241876E-001 3.5863480333414186E+000 5.5157506995662802E+000 -1.1933905966616274E+000 1.2442731968514821E+001 -3.3783023538398793E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507107E-005 1.0532575857584652E-007 3.0946377400949798E-005 1.3594649303757970E+005 6.3978798980464657E+004 7.2002280122099972E+008 -1.9690827130861539E+001 -7.8992613913953633E+001 -9.8999999999999986E+001 -1.9690827130861539E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0334832844907691E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.4648741358668262E-012
105 3.4592665855505370E+003 9.9999970594286974E-002 1.3759918305424845E-001 4.1948075466327822E-001 3.5862888366582362E+000 5.5178698601462886E+000 -1.1870828307266024E+000 1.2451192257828476E+001 -3.3713572525884072E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507107E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.3482013800366962E+005 6.5087763046674627E+004 7.2845157936587596E+008 -1.9650265507704319E+001 -7.8830577094626292E+001 -9.8999999999999986E+001 -1.9650265507704319E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0294271221792112E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.3379260476314739E-012
106 3.6772336707610179E+003 9.9999969022111640E-002 1.3254121145588907E-001 4.1706952462831987E-001 3.5862299587761259E+000 5.5199926525364527E+000 -1.1807667919331650E+000 1.2459666240931787E+001 -3.3644584886324780E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507121E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.3370200675720818E+005 6.6216852551268632E+004 7.3698500906258273E+008 -1.9609704304335427E+001 -7.8668517055143226E+001 -9.8999999999999986E+001 -1.9609704304335427E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0253710018470191E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.2129024902039726E-012
107 3.8993212926452356E+003 9.9999967447529869E-002 1.2747947166705959E-001 4.1465527481070252E-001 3.5861716487377264E+000 5.5221182306758028E+000 -1.1744381875234882E+000 1.2468154663939451E+001 -3.3575654830613950E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584654E-007 3.0946377400949798E-005 1.3259176580341739E+005 6.7366581501536581E+004 7.4562487285743308E+008 -1.9569156457122808E+001 -7.8506494525364289E+001 -9.8999999999999986E+001 -1.9569156457122808E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0213162171310579E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.0899123514932139E-012
108 4.1247167555052783E+003 9.9999965876769070E-002 1.2243129105045607E-001 4.1224696590647081E-001 3.5861137580356921E+000 5.5242389459477117E+000 -1.1681240395215031E+000 1.2476623845435098E+001 -3.3506837654423087E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584652E-007 3.0946377400949798E-005 1.3149344222864744E+005 6.8533196049310893E+004 7.5434247220909953E+008 -1.9528767438330789E+001 -7.8345095395058109E+001 -9.8999999999999986E+001 -1.9528767438330789E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0172773152578117E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.9689104437831665E-012
109 4.3537353125445989E+003 9.9999964307927555E-002 1.1737940956540781E-001 4.0984190152774641E-001 3.5860533198537916E+000 5.5263579728132903E+000 -1.1618138102949047E+000 1.2485087132818045E+001 -3.3437693542827809E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.3040567795648061E+005 6.9720086598978887E+004 7.6316849822502649E+008 -1.9488476776302562E+001 -7.8184075642862283E+001 -9.8999999999999986E+001 -1.9488476776302562E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0132482490616859E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.8502812224889463E-012
110 4.5870162019231011E+003 9.9999962737092357E-002 1.1233096049430005E-001 4.0743398614758486E-001 3.5859951652760960E+000 5.5284799735484196E+000 -1.1554936192896561E+000 1.2493564439446368E+001 -3.3367851754373037E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584654E-007 3.0946377400949798E-005 1.2932563861242568E+005 7.0927437327692431E+004 7.7209168910037041E+008 -1.9448194206263036E+001 -7.8023081428372635E+001 -9.8999999999999986E+001 -1.9448194206263036E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0092199920652821E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.7336643075161535E-012
111 4.8240291680875380E+003 9.9999961168293697E-002 1.0729113115458781E-001 4.0502954325513446E-001 3.5859374293873927E+000 5.5305995235813734E+000 -1.1491786233740104E+000 1.2502032101023618E+001 -3.3297307180717612E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507107E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.2825608255078751E+005 7.2153686860964895E+004 7.8110370932907820E+008 -1.9408022372971523E+001 -7.7862523122667866E+001 -9.8999999999999986E+001 -1.9408022372971523E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0052028087446150E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.6190415015960625E-012
112 5.0644387626571406E+003 9.9999959604056388E-002 1.0226612047509367E-001 4.0263222261520609E-001 3.5858798370374836E+000 5.5327138456057234E+000 -1.1428772719192728E+000 1.2510481020069331E+001 -3.3226126775617444E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.2719850095493253E+005 7.3397428579135958E+004 7.9019395698523676E+008 -1.9368012206663391E+001 -7.7702610216729624E+001 -9.8999999999999986E+001 -1.9368012206663391E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0012017921233177E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.5065510070666562E-012
113 5.3085917196516366E+003 9.9999958042381945E-002 9.7250889306212424E-002 4.0023902648917131E-001 3.5858226273082807E+000 5.5348251465305003E+000 -1.1365865987111197E+000 1.2518917570865433E+001 -3.3154304593764112E+000 7.5969999999999982E-001 2.4017443788575954E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.2615143711223544E+005 7.4660218870356475E+004 7.9937199361692095E+008 -1.9328121268186806E+001 -7.7543174372373926E+001 -9.8999999999999986E+001 -1.9328121268186806E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9972126982863411E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.3962954241503497E-012
114 5.5573976581494589E+003 9.9999956477862986E-002 9.2228738620613551E-002 3.9784194107894105E-001 3.5857656323419964E+000 5.5369406774457763E+000 -1.1302788851732082E+000 1.2527372519820304E+001 -3.3081588655887653E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.2511131177368826E+005 7.5946625399770768E+004 8.0866951660008061E+008 -1.9288211155682390E+001 -7.7383665651407384E+001 -9.8999999999999986E+001 -1.9288211155682390E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9932216870479319E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.2881094689625849E-012
115 5.8103307818023932E+003 9.9999954914331723E-002 8.7210404664012739E-002 3.9544657260482496E-001 3.5857087330899038E+000 5.5390555198840890E+000 -1.1239752822215798E+000 1.2535825418924258E+001 -3.3008478707407631E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507107E-005 1.0532575857584654E-007 3.0946377400949798E-005 1.2408049812951122E+005 7.7254212545066272E+004 8.1806798990503418E+008 -1.9248374804286492E+001 -7.7224457199268613E+001 -9.8999999999999986E+001 -1.9248374804286492E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9892380519218598E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.1815995038266497E-012
116 6.0670940957585226E+003 9.9999953353988480E-002 8.2204874483904136E-002 3.9305633696388093E-001 3.5856524683653488E+000 5.5411664896798882E+000 -1.1176811148197108E+000 1.2544263630846940E+001 -3.2935273903868238E+000 7.5969999999999982E-001 2.4017443788575948E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507114E-005 1.0532575857584653E-007 3.0946377400949798E-005 1.2306035915109144E+005 7.8581067156055113E+004 8.2755129559449172E+008 -1.9208670226164156E+001 -7.7065785913594098E+001 -9.8999999999999986E+001 -1.9208670226164156E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9852675941247849E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.0769710683974374E-012
117 6.3286819698321924E+003 9.9999951791168259E-002 7.7193424503527744E-002 3.9066279525820891E-001 3.5855963767230903E+000 5.5432815868653904E+000 -1.1113752721320624E+000 1.2552719750420950E+001 -3.2861996077481508E+000 7.5969999999999982E-001 2.4017443788575951E-001 1.7001674208561405E-005 5.0210187795259604E-006 4.6678408844507107E-005 1.0532575857584654E-007 3.0946377400949798E-005 1.2204721370484361E+005 7.9932408736310434E+004 8.3715594583894646E+008 -1.9168947779184915E+001 -7.6907051689167048E+001 -9.8999999999999986E+001 -1.9168947779184915E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9812953494439213E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -5.9743602907617963E-012
